frontend_question_id,question__title,question__title_slug,difficulty,paid_only
2332,The Latest Time to Catch a Bus,the-latest-time-to-catch-a-bus,2,False
2331,Evaluate Boolean Binary Tree,evaluate-boolean-binary-tree,1,False
2338,Count the Number of Ideal Arrays,count-the-number-of-ideal-arrays,3,False
2337,Move Pieces to Obtain a String,move-pieces-to-obtain-a-string,2,False
2336,Smallest Number in Infinite Set,smallest-number-in-infinite-set,2,False
2335,Minimum Amount of Time to Fill Cups,minimum-amount-of-time-to-fill-cups,1,False
2326,Spiral Matrix IV,spiral-matrix-iv,2,False
2328,Number of Increasing Paths in a Grid,number-of-increasing-paths-in-a-grid,3,False
2327,Number of People Aware of a Secret,number-of-people-aware-of-a-secret,2,False
2325,Decode the Message,decode-the-message,1,False
2268,Minimum Number of Keypresses,minimum-number-of-keypresses,2,True
2318,Number of Distinct Roll Sequences,number-of-distinct-roll-sequences,3,False
2316,Count Unreachable Pairs of Nodes in an Undirected Graph,count-unreachable-pairs-of-nodes-in-an-undirected-graph,2,False
2317,Maximum XOR After Operations ,maximum-xor-after-operations,2,False
2315,Count Asterisks,count-asterisks,1,False
2322,Minimum Score After Removals on a Tree,minimum-score-after-removals-on-a-tree,3,False
2313,Minimum Flips in Binary Tree to Get Result,minimum-flips-in-binary-tree-to-get-result,3,True
2319,Check if Matrix Is X-Matrix,check-if-matrix-is-x-matrix,1,False
2320,Count Number of Ways to Place Houses,count-number-of-ways-to-place-houses,2,False
2254,Design Video Sharing Platform,design-video-sharing-platform,3,True
2311,Longest Binary Subsequence Less Than or Equal to K,longest-binary-subsequence-less-than-or-equal-to-k,2,False
2302,Count Subarrays With Score Less Than K,count-subarrays-with-score-less-than-k,3,False
2301,Match Substring After Replacement,match-substring-after-replacement,3,False
2300,Successful Pairs of Spells and Potions,successful-pairs-of-spells-and-potions,2,False
2299,Strong Password Checker II,strong-password-checker-ii,1,False
2306,Naming a Company,naming-a-company,3,False
2296,Design a Text Editor,design-a-text-editor,3,False
2295,Replace Elements in an Array,replace-elements-in-an-array,2,False
2294,Partition Array Such That Maximum Difference Is K,partition-array-such-that-maximum-difference-is-k,2,False
2293,Min Max Game,min-max-game,1,False
2237,Count Positions on Street With Required Brightness,count-positions-on-street-with-required-brightness,2,True
2236,Root Equals Sum of Children,root-equals-sum-of-children,1,False
2235,Add Two Integers,add-two-integers,1,False
2286,Booking Concert Tickets in Groups,booking-concert-tickets-in-groups,3,False
2285,Maximum Total Importance of Roads,maximum-total-importance-of-roads,2,False
2284,Sender With Largest Word Count,sender-with-largest-word-count,2,False
2283,Check if Number Has Equal Digit Count and Digit Value,check-if-number-has-equal-digit-count-and-digit-value,1,False
2290,Minimum Obstacle Removal to Reach Corner,minimum-obstacle-removal-to-reach-corner,3,False
2289,Steps to Make Array Non-decreasing,steps-to-make-array-non-decreasing,2,False
2288,Apply Discount to Prices,apply-discount-to-prices,2,False
2287,Rearrange Characters to Make Target String,rearrange-characters-to-make-target-string,1,False
2219,Maximum Sum Score of Array,maximum-sum-score-of-array,2,True
2281,Sum of Total Strength of Wizards,sum-of-total-strength-of-wizards,3,False
2280,Minimum Lines to Represent a Line Chart,minimum-lines-to-represent-a-line-chart,2,False
2279,Maximum Bags With Full Capacity of Rocks,maximum-bags-with-full-capacity-of-rocks,2,False
2278,Percentage of Letter in String,percentage-of-letter-in-string,1,False
2246,Longest Path With Different Adjacent Characters,longest-path-with-different-adjacent-characters,3,False
2245,Maximum Trailing Zeros in a Cornered Path,maximum-trailing-zeros-in-a-cornered-path,2,False
2244,Minimum Rounds to Complete All Tasks,minimum-rounds-to-complete-all-tasks,2,False
2243,Calculate Digit Sum of a String,calculate-digit-sum-of-a-string,1,False
2272,Substring With Largest Variance,substring-with-largest-variance,3,False
2271,Maximum White Tiles Covered by a Carpet,maximum-white-tiles-covered-by-a-carpet,2,False
2270,Number of Ways to Split Array,number-of-ways-to-split-array,2,False
2276,Count Integers in Intervals,count-integers-in-intervals,3,False
2275,Largest Combination With Bitwise AND Greater Than Zero,largest-combination-with-bitwise-and-greater-than-zero,2,False
2274,Maximum Consecutive Floors Without Special Floors,maximum-consecutive-floors-without-special-floors,2,False
2214,Minimum Health to Beat Game,minimum-health-to-beat-game,2,True
2242,Maximum Score of a Node Sequence,maximum-score-of-a-node-sequence,3,False
2241,Design an ATM Machine,design-an-atm-machine,2,False
2240,Number of Ways to Buy Pens and Pencils,number-of-ways-to-buy-pens-and-pencils,2,False
2239,Find Closest Number to Zero,find-closest-number-to-zero,1,False
2267, Check if There Is a Valid Parentheses String Path,check-if-there-is-a-valid-parentheses-string-path,3,False
2266,Count Number of Texts,count-number-of-texts,2,False
2265,Count Nodes Equal to Average of Subtree,count-nodes-equal-to-average-of-subtree,2,False
2264,Largest 3-Same-Digit Number in String,largest-3-same-digit-number-in-string,1,False
2224,Minimum Number of Operations to Convert Time,minimum-number-of-operations-to-convert-time,1,False
2258,Escape the Spreading Fire,escape-the-spreading-fire,3,False
2257,Count Unguarded Cells in the Grid,count-unguarded-cells-in-the-grid,2,False
2256,Minimum Average Difference,minimum-average-difference,2,False
2255,Count Prefixes of a Given String,count-prefixes-of-a-given-string,1,False
2262,Total Appeal of A String,total-appeal-of-a-string,3,False
2261,K Divisible Elements Subarrays,k-divisible-elements-subarrays,2,False
2260,Minimum Consecutive Cards to Pick Up,minimum-consecutive-cards-to-pick-up,2,False
2259,Remove Digit From Number to Maximize Result,remove-digit-from-number-to-maximize-result,1,False
2251,Number of Flowers in Full Bloom,number-of-flowers-in-full-bloom,3,False
2250,Count Number of Rectangles Containing Each Point,count-number-of-rectangles-containing-each-point,2,False
2249,Count Lattice Points Inside a Circle,count-lattice-points-inside-a-circle,2,False
2248,Intersection of Multiple Arrays,intersection-of-multiple-arrays,1,False
2234,Maximum Total Beauty of the Gardens,maximum-total-beauty-of-the-gardens,3,False
2233,Maximum Product After K Increments,maximum-product-after-k-increments,2,False
2232,Minimize Result by Adding Parentheses to Expression,minimize-result-by-adding-parentheses-to-expression,2,False
2231,Largest Number After Digit Swaps by Parity,largest-number-after-digit-swaps-by-parity,1,False
2223,Sum of Scores of Built Strings,sum-of-scores-of-built-strings,3,False
2222,Number of Ways to Select Buildings,number-of-ways-to-select-buildings,2,False
2221,Find Triangular Sum of an Array,find-triangular-sum-of-an-array,2,False
2220,Minimum Bit Flips to Convert Number,minimum-bit-flips-to-convert-number,1,False
2184,Number of Ways to Build Sturdy Brick Wall,number-of-ways-to-build-sturdy-brick-wall,2,True
2203,Minimum Weighted Subgraph With the Required Paths,minimum-weighted-subgraph-with-the-required-paths,3,False
2200,Find All K-Distant Indices in an Array,find-all-k-distant-indices-in-an-array,1,False
2213,Longest Substring of One Repeating Character,longest-substring-of-one-repeating-character,3,False
2212,Maximum Points in an Archery Competition,maximum-points-in-an-archery-competition,2,False
2211,Count Collisions on a Road,count-collisions-on-a-road,2,False
2210,Count Hills and Valleys in an Array,count-hills-and-valleys-in-an-array,1,False
2174,Remove All Ones With Row and Column Flips II,remove-all-ones-with-row-and-column-flips-ii,2,True
2190,Most Frequent Number Following Key In an Array,most-frequent-number-following-key-in-an-array,1,False
2209,Minimum White Tiles After Covering With Carpets,minimum-white-tiles-after-covering-with-carpets,3,False
2208,Minimum Operations to Halve Array Sum,minimum-operations-to-halve-array-sum,2,False
2207,Maximize Number of Subsequences in a String,maximize-number-of-subsequences-in-a-string,2,False
2206,Divide Array Into Equal Pairs,divide-array-into-equal-pairs,1,False
2197,Replace Non-Coprime Numbers in Array,replace-non-coprime-numbers-in-array,3,False
2196,Create Binary Tree From Descriptions,create-binary-tree-from-descriptions,2,False
2195,Append K Integers With Minimal Sum,append-k-integers-with-minimal-sum,2,False
2194,Cells in a Range on an Excel Sheet,cells-in-a-range-on-an-excel-sheet,1,False
2168,Unique Substrings With Equal Digit Frequency,unique-substrings-with-equal-digit-frequency,2,True
2183,Count Array Pairs Divisible by K,count-array-pairs-divisible-by-k,3,False
2182,Construct String With Repeat Limit,construct-string-with-repeat-limit,2,False
2181,Merge Nodes in Between Zeros,merge-nodes-in-between-zeros,2,False
2180,Count Integers With Even Digit Sum,count-integers-with-even-digit-sum,1,False
2158,Amount of New Area Painted Each Day,amount-of-new-area-painted-each-day,3,True
2188,Minimum Time to Finish the Race,minimum-time-to-finish-the-race,3,False
2187,Minimum Time to Complete Trips,minimum-time-to-complete-trips,2,False
2186,Minimum Number of Steps to Make Two Strings Anagram II,minimum-number-of-steps-to-make-two-strings-anagram-ii,2,False
2185,Counting Words With a Given Prefix,counting-words-with-a-given-prefix,1,False
2172,Maximum AND Sum of Array,maximum-and-sum-of-array,3,False
2171,Removing Minimum Number of Magic Beans,removing-minimum-number-of-magic-beans,2,False
2170,Minimum Operations to Make the Array Alternating,minimum-operations-to-make-the-array-alternating,2,False
2169,Count Operations to Obtain Zero,count-operations-to-obtain-zero,1,False
2152,Minimum Number of Lines to Cover Points,minimum-number-of-lines-to-cover-points,2,True
2167,Minimum Time to Remove All Cars Containing Illegal Goods,minimum-time-to-remove-all-cars-containing-illegal-goods,3,False
2166,Design Bitset,design-bitset,2,False
2165,Smallest Value of the Rearranged Number,smallest-value-of-the-rearranged-number,2,False
2164,Sort Even and Odd Indices Independently,sort-even-and-odd-indices-independently,1,False
2143,Choose Numbers From Two Arrays in Range,choose-numbers-from-two-arrays-in-range,3,True
2179,Count Good Triplets in an Array,count-good-triplets-in-an-array,3,False
2178,Maximum Split of Positive Even Integers,maximum-split-of-positive-even-integers,2,False
2177,Find Three Consecutive Integers That Sum to a Given Number,find-three-consecutive-integers-that-sum-to-a-given-number,2,False
2176,Count Equal and Divisible Pairs in an Array,count-equal-and-divisible-pairs-in-an-array,1,False
2157,Groups of Strings,groups-of-strings,3,False
2156,Find Substring With Given Hash Value,find-substring-with-given-hash-value,3,False
2154,Keep Multiplying Found Values by Two,keep-multiplying-found-values-by-two,1,False
2137,Pour Water Between Buckets to Make Water Levels Equal,pour-water-between-buckets-to-make-water-levels-equal,2,True
2151,Maximum Good People Based on Statements,maximum-good-people-based-on-statements,3,False
2149,Rearrange Array Elements by Sign,rearrange-array-elements-by-sign,2,False
2150,Find All Lonely Numbers in the Array,find-all-lonely-numbers-in-the-array,2,False
2148,Count Elements With Strictly Smaller and Greater Elements ,count-elements-with-strictly-smaller-and-greater-elements,1,False
2128,Remove All Ones With Row and Column Flips,remove-all-ones-with-row-and-column-flips,2,True
2163,Minimum Difference in Sums After Removal of Elements,minimum-difference-in-sums-after-removal-of-elements,3,False
2162,Minimum Cost to Set Cooking Time,minimum-cost-to-set-cooking-time,2,False
2161,Partition Array According to Given Pivot,partition-array-according-to-given-pivot,2,False
2160,Minimum Sum of Four Digit Number After Splitting Digits,minimum-sum-of-four-digit-number-after-splitting-digits,1,False
2141,Maximum Running Time of N Computers,maximum-running-time-of-n-computers,3,False
2140,Solving Questions With Brainpower,solving-questions-with-brainpower,2,False
2155,All Divisions With the Highest Score of a Binary Array,all-divisions-with-the-highest-score-of-a-binary-array,2,False
2138,Divide a String Into Groups of Size k,divide-a-string-into-groups-of-size-k,1,False
2123,Minimum Operations to Remove Adjacent Ones in Matrix,minimum-operations-to-remove-adjacent-ones-in-matrix,3,True
2113,Elements in Array After Removing and Replacing Elements,elements-in-array-after-removing-and-replacing-elements,2,True
2136,Earliest Possible Day of Full Bloom,earliest-possible-day-of-full-bloom,3,False
2135,Count Words Obtained After Adding a Letter,count-words-obtained-after-adding-a-letter,2,False
2134,Minimum Swaps to Group All 1's Together II,minimum-swaps-to-group-all-1s-together-ii,2,False
2133,Check if Every Row and Column Contains All Numbers,check-if-every-row-and-column-contains-all-numbers,1,False
2147,Number of Ways to Divide a Long Corridor,number-of-ways-to-divide-a-long-corridor,3,False
2146,K Highest Ranked Items Within a Price Range,k-highest-ranked-items-within-a-price-range,2,False
2145,Count the Hidden Sequences,count-the-hidden-sequences,2,False
2144,Minimum Cost of Buying Candies With Discount,minimum-cost-of-buying-candies-with-discount,1,False
2107,Number of Unique Flavors After Sharing K Candies,number-of-unique-flavors-after-sharing-k-candies,2,True
2127,Maximum Employees to Be Invited to a Meeting,maximum-employees-to-be-invited-to-a-meeting,3,False
2126,Destroying Asteroids,destroying-asteroids,2,False
2125,Number of Laser Beams in a Bank,number-of-laser-beams-in-a-bank,2,False
2124,Check if All A's Appears Before All B's,check-if-all-as-appears-before-all-bs,1,False
2098,Subsequence of Size K With the Largest Even Sum,subsequence-of-size-k-with-the-largest-even-sum,2,True
2122,Recover the Original Array,recover-the-original-array,3,False
2121,Intervals Between Identical Elements,intervals-between-identical-elements,2,False
2120,Execution of All Suffix Instructions Staying in a Grid,execution-of-all-suffix-instructions-staying-in-a-grid,2,False
2119,A Number After a Double Reversal,a-number-after-a-double-reversal,1,False
